species,decimalLatitude,decimalLongitude,eventDate,country,stateProvince,basisOfRecord,wc2.1_10m_bio_1,wc2.1_10m_bio_2,wc2.1_10m_bio_3,wc2.1_10m_bio_4,wc2.1_10m_bio_5,wc2.1_10m_bio_6,wc2.1_10m_bio_7,wc2.1_10m_bio_8,wc2.1_10m_bio_9,wc2.1_10m_bio_10,wc2.1_10m_bio_11,wc2.1_10m_bio_12,wc2.1_10m_bio_13,wc2.1_10m_bio_14,wc2.1_10m_bio_15,wc2.1_10m_bio_16,wc2.1_10m_bio_17,wc2.1_10m_bio_18,wc2.1_10m_bio_19,presence
Prosopis cineraria,25.226613,55.447553,2025-02-01T15:25:09,United Arab Emirates,Dubay,HUMAN_OBSERVATION,27.32109260559082,12.483570098876953,44.91035461425781,597.59783935546875,40.90594482421875,13.109302520751953,27.796642303466797,20.387123107910156,34.21623611450195,34.21623611450195,19.676313400268555,114,37,0,114.9690933227539,78,3,3,66,1
Prosopis cineraria,21.308172,70.055595,2025-02-28T17:51:47,India,Gujarat,HUMAN_OBSERVATION,26.5994873046875,10.737008094787598,52.17595291137695,309.0848083496094,34.42179489135742,13.84333324432373,20.578460693359375,29.020000457763672,25.51615333557129,29.741924285888672,22.007734298706055,780,349,0,163.8441162109375,662,2,492,2,1
Prosopis cineraria,25.200073,55.293457,2025-02-08T09:46,United Arab Emirates,Dubay,HUMAN_OBSERVATION,27.414962768554688,11.28270149230957,42.78170394897461,584.6048583984375,40.30908966064453,13.936363220214844,26.372726440429688,20.560606002807617,34.1209602355957,34.1209602355957,19.94772720336914,106,35,0,115.61170196533203,73,2,2,62,1
Prosopis cineraria,25.229905,55.449819,2025-03-01T09:18:34,United Arab Emirates,Dubay,HUMAN_OBSERVATION,27.32109260559082,12.483570098876953,44.91035461425781,597.59783935546875,40.90594482421875,13.109302520751953,27.796642303466797,20.387123107910156,34.21623611450195,34.21623611450195,19.676313400268555,114,37,0,114.9690933227539,78,3,3,66,1
Prosopis cineraria,25.225078,55.450285,2025-03-09T14:53:35,United Arab Emirates,Dubay,HUMAN_OBSERVATION,27.32109260559082,12.483570098876953,44.91035461425781,597.59783935546875,40.90594482421875,13.109302520751953,27.796642303466797,20.387123107910156,34.21623611450195,34.21623611450195,19.676313400268555,114,37,0,114.9690933227539,78,3,3,66,1
Prosopis cineraria,22.870012,72.173355,2025-03-08T11:24:51,India,Gujarat,HUMAN_OBSERVATION,27.199302673339844,13.93793773651123,45.09199905395508,464.7349548339844,41.86825180053711,10.958250045776367,30.910001754760742,28.817625045776367,22.785917282104492,32.685916900634766,20.797624588012695,700,245,1,149.3631134033203,574,5,99,6,1
Prosopis cineraria,27.761838,74.398095,2025-03-18T10:02:51,India,Rajasthan,HUMAN_OBSERVATION,25.733999252319336,15.307791709899902,43.879783630371094,681.2725830078125,40.98175048828125,6.0960001945495605,34.88574981689453,30.55329132080078,17.319374084472656,33.08158493041992,16.367916107177734,367,129,3,141.8838348388672,291,11,173,15,1
Prosopis cineraria,27.97035,73.37542,2025-03-19T08:26:56,India,Rajasthan,HUMAN_OBSERVATION,26.31096839904785,15.154396057128906,42.4296760559082,729.67547607421875,41.82875061035156,6.112249851226807,35.71649932861328,31.731332778930664,21.71754264831543,34.10008239746094,16.236499786376953,302,103,2,127.60433197021484,221,10,151,15,1
Prosopis cineraria,24.945919,55.426858,2025-03-11T12:49:49,United Arab Emirates,Dubay,HUMAN_OBSERVATION,27.504228591918945,13.845749855041504,46.51063537597656,625.643310546875,41.969749450683594,12.200750350952148,29.768999099731445,20.294584274291992,32.33150100708008,34.69612503051758,19.434125900268555,124,37,2,100.55680084228516,77,7,11,61,1
Prosopis cineraria,24.93818,55.036922,2025-03-20T15:26:16,United Arab Emirates,Dubay,HUMAN_OBSERVATION,27.711444854736328,12.973234176635742,45.256282806396484,610.9986572265625,41.73100662231445,13.064857482910156,28.666149139404297,20.608224868774414,33.3464241027832,34.692893981933594,19.850645065307617,95,31,0,111.7878646850586,65,4,4,52,1
Prosopis cineraria,18.53339,73.81823,2025-03-30,India,NA,HUMAN_OBSERVATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
Prosopis cineraria,18.56571,73.8012,2025-03-25,India,NA,HUMAN_OBSERVATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
Prosopis cineraria,25.314749,55.519164,2025-03-05T10:11:06,United Arab Emirates,Sharjah,HUMAN_OBSERVATION,27.176990509033203,13.724812507629395,46.75021743774414,612.57208251953125,41.48125076293945,12.123499870300293,29.357749938964844,20.123083114624023,31.913665771484375,34.2720832824707,19.32237434387207,133,39,1,103.7537841796875,85,6,8,72,1
Prosopis cineraria,27.508261,73.474542,2025-03-03T09:32,India,Rajasthan,HUMAN_OBSERVATION,25.991697311401367,15.117437362670898,42.90673828125,699.89947509765625,41.382999420166016,6.149749755859375,35.23324966430664,30.939167022705078,21.592958450317383,33.50033187866211,16.30062484741211,304,100,3,135.61447143554688,237,10,137,14,1
Prosopis cineraria,28.081696,75.282841,2025-03-01T16:17,India,Rajasthan,HUMAN_OBSERVATION,25.171363830566406,15.38614559173584,43.779048919677734,687.95587158203125,40.74924850463867,5.604249954223633,35.144996643066406,30.042375564575195,16.709125518798828,32.657623291015625,15.762666702270508,455,156,3,140.4668731689453,359,14,211,18,1
Prosopis cineraria,28.043416,74.812336,2025-03-02T09:24,India,Rajasthan,HUMAN_OBSERVATION,25.5310001373291,15.67720890045166,44.307804107666016,693.95196533203125,40.965999603271484,5.583499908447266,35.38249969482422,30.61116600036621,16.939666748046875,32.983707427978516,16.025959014892578,418,157,3,140.48471069335938,323,13,214,16,1
Prosopis cineraria,27.026406,73.53215,2025-03-03T11:14,India,Rajasthan,HUMAN_OBSERVATION,26.099781036376953,14.623604774475098,42.954063415527344,653.5826416015625,41.108001708984375,7.0632500648498535,34.04475021362305,30.302417755126953,22.007667541503906,33.14725112915039,17.01941680908203,328,120,2,148.10791015625,268,10,153,14,1
Prosopis cineraria,27.973657,74.969014,2025-03-02T08:34,India,Rajasthan,HUMAN_OBSERVATION,25.49355125427246,15.578021049499512,44.34803009033203,679.25750732421875,40.94075012207031,5.814000129699707,35.12675094604492,30.292999267578125,17.087125778198242,32.89945983886719,16.217708587646484,452,171,3,146.26193237304688,361,12,226,15,1
Prosopis cineraria,28.099243,73.853566,2025-03-02T10:16,India,Rajasthan,HUMAN_OBSERVATION,26.078521728515625,15.571416854858398,43.477359771728516,721.34381103515625,41.60974884033203,5.794750213623047,35.814998626708984,31.48754119873047,21.428625106811523,33.79329299926758,16.158832550048828,305,98,3,134.3468780517578,237,11,134,15,1
Prosopis cineraria,26.870317,56.123897,2025-04-02T17:08:58,Iran (Islamic Republic of),Hormozgan,HUMAN_OBSERVATION,26.764205932617188,9.665078163146973,39.39854049682617,577.83892822265625,37.59406280517578,13.0625,24.53156280517578,19.127708435058594,33.11166763305664,33.11166763305664,19.127708435058594,172,43,0,114.70352935791016,121,2,2,121,1
Prosopis cineraria,25.386953,56.265087,2025-04-19T08:38:51,United Arab Emirates,Fujayrah,HUMAN_OBSERVATION,26.267541885375977,10.180375099182129,40.47581100463867,569.43218994140625,38.20100021362305,13.049249649047852,25.151750564575195,19.57729148864746,27.241792678833008,32.5752067565918,18.85733413696289,211,48,2,83.7257080078125,117,14,36,98,1
Prosopis cineraria,25.2898,55.346492,2025-04-08T20:32:57,United Arab Emirates,Dubay,HUMAN_OBSERVATION,27.32109260559082,12.483570098876953,44.91035461425781,597.59783935546875,40.90594482421875,13.109302520751953,27.796642303466797,20.387123107910156,34.21623611450195,34.21623611450195,19.676313400268555,114,37,0,114.9690933227539,78,3,3,66,1
Prosopis cineraria,20.658922,76.926933,2025-04-09T08:13:03,India,Maharashtra,HUMAN_OBSERVATION,27.345561981201172,13.069833755493164,46.02864456176758,418.0800476074219,42.333499908447266,13.938499450683594,28.395000457763672,26.80412483215332,23.023082733154297,33.17183303833008,22.448749542236328,721,197,3,122.23807525634766,505,14,143,19,1
Prosopis cineraria,24.833095,55.356472,2025-04-26T18:16:37,United Arab Emirates,Dubay,HUMAN_OBSERVATION,27.617218017578125,13.950145721435547,46.335609436035156,636.208984375,42.18574905395508,12.079000473022461,30.106748580932617,20.31650161743164,32.46241760253906,34.91358184814453,19.390708923339844,126,36,2,95.07551574707031,76,10,12,59,1
Prosopis cineraria,24.833287,55.356163,2025-04-26T18:34:52,United Arab Emirates,Dubay,HUMAN_OBSERVATION,27.617218017578125,13.950145721435547,46.335609436035156,636.208984375,42.18574905395508,12.079000473022461,30.106748580932617,20.31650161743164,32.46241760253906,34.91358184814453,19.390708923339844,126,36,2,95.07551574707031,76,10,12,59,1
Prosopis cineraria,25.377279,51.548723,2025-04-25T22:40:42,Qatar,Ad Dawhah,HUMAN_OBSERVATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
Prosopis cineraria,27.498617,75.178167,2025-05-06T07:45,India,Rajasthan,HUMAN_OBSERVATION,24.524917602539063,14.642791748046875,43.07621765136719,656.459716796875,39.75550079345703,5.762750148773193,33.99275207519531,28.840957641601563,22.5887508392334,31.711957931518555,15.497750282287598,461,159,2,148.4462432861328,378,13,207,15,1
Prosopis cineraria,25.242917,55.46395,2025-05-09T12:15:07,United Arab Emirates,Dubay,HUMAN_OBSERVATION,27.32109260559082,12.483570098876953,44.91035461425781,597.59783935546875,40.90594482421875,13.109302520751953,27.796642303466797,20.387123107910156,34.21623611450195,34.21623611450195,19.676313400268555,114,37,0,114.9690933227539,78,3,3,66,1
Prosopis cineraria,25.271738,55.369763,2025-05-09T10:38:24,United Arab Emirates,Dubay,HUMAN_OBSERVATION,27.32109260559082,12.483570098876953,44.91035461425781,597.59783935546875,40.90594482421875,13.109302520751953,27.796642303466797,20.387123107910156,34.21623611450195,34.21623611450195,19.676313400268555,114,37,0,114.9690933227539,78,3,3,66,1
Prosopis cineraria,25.227569,55.260492,2025-05-07T15:14:18,United Arab Emirates,Dubay,HUMAN_OBSERVATION,27.414962768554688,11.28270149230957,42.78170394897461,584.6048583984375,40.30908966064453,13.936363220214844,26.372726440429688,20.560606002807617,34.1209602355957,34.1209602355957,19.94772720336914,106,35,0,115.61170196533203,73,2,2,62,1
Prosopis cineraria,25.168425,55.429014,2025-05-11T17:17:37,United Arab Emirates,Dubay,HUMAN_OBSERVATION,27.32109260559082,12.483570098876953,44.91035461425781,597.59783935546875,40.90594482421875,13.109302520751953,27.796642303466797,20.387123107910156,34.21623611450195,34.21623611450195,19.676313400268555,114,37,0,114.9690933227539,78,3,3,66,1
Prosopis cineraria,26.831969,75.786258,2025-05-15T11:13,India,Rajasthan,HUMAN_OBSERVATION,25.535614013671875,14.434979438781738,42.80487060546875,635.99176025390625,41.109500885009766,7.386750221252441,33.72275161743164,29.157249450683594,17.771207809448242,32.451332092285156,16.763166427612305,607,213,2,151.0250244140625,504,12,269,16,1
Prosopis cineraria,26.832339,75.786163,2025-05-15T17:59,India,Rajasthan,HUMAN_OBSERVATION,25.535614013671875,14.434979438781738,42.80487060546875,635.99176025390625,41.109500885009766,7.386750221252441,33.72275161743164,29.157249450683594,17.771207809448242,32.451332092285156,16.763166427612305,607,213,2,151.0250244140625,504,12,269,16,1
Prosopis cineraria,26.831956,75.786244,2025-05-15T11:13,India,Rajasthan,HUMAN_OBSERVATION,25.535614013671875,14.434979438781738,42.80487060546875,635.99176025390625,41.109500885009766,7.386750221252441,33.72275161743164,29.157249450683594,17.771207809448242,32.451332092285156,16.763166427612305,607,213,2,151.0250244140625,504,12,269,16,1
Prosopis cineraria,26.832339,75.786163,2025-05-15T17:59,India,Rajasthan,HUMAN_OBSERVATION,25.535614013671875,14.434979438781738,42.80487060546875,635.99176025390625,41.109500885009766,7.386750221252441,33.72275161743164,29.157249450683594,17.771207809448242,32.451332092285156,16.763166427612305,607,213,2,151.0250244140625,504,12,269,16,1
Prosopis cineraria,26.832458,75.786159,2025-05-15T18:10,India,Rajasthan,HUMAN_OBSERVATION,25.535614013671875,14.434979438781738,42.80487060546875,635.99176025390625,41.109500885009766,7.386750221252441,33.72275161743164,29.157249450683594,17.771207809448242,32.451332092285156,16.763166427612305,607,213,2,151.0250244140625,504,12,269,16,1
Prosopis cineraria,26.832458,75.786159,2025-05-15T11:20,India,Rajasthan,HUMAN_OBSERVATION,25.535614013671875,14.434979438781738,42.80487060546875,635.99176025390625,41.109500885009766,7.386750221252441,33.72275161743164,29.157249450683594,17.771207809448242,32.451332092285156,16.763166427612305,607,213,2,151.0250244140625,504,12,269,16,1
Prosopis cineraria,26.832339,75.786163,2025-05-15T17:59,India,Rajasthan,HUMAN_OBSERVATION,25.535614013671875,14.434979438781738,42.80487060546875,635.99176025390625,41.109500885009766,7.386750221252441,33.72275161743164,29.157249450683594,17.771207809448242,32.451332092285156,16.763166427612305,607,213,2,151.0250244140625,504,12,269,16,1
Prosopis cineraria,25.303208,55.738963,2025-05-18T18:59:11,United Arab Emirates,Sharjah,HUMAN_OBSERVATION,27.356082916259766,14.080792427062988,47.33755111694336,616.2421875,41.75825119018555,12.012749671936035,29.745502471923828,20.26941680908203,31.954750061035156,34.48225021362305,19.438791275024414,149,41,2,97.41207122802734,92,9,12,77,1
Prosopis cineraria,26.831556,75.785772,2025-05-15T10:48,India,Rajasthan,HUMAN_OBSERVATION,25.535614013671875,14.434979438781738,42.80487060546875,635.99176025390625,41.109500885009766,7.386750221252441,33.72275161743164,29.157249450683594,17.771207809448242,32.451332092285156,16.763166427612305,607,213,2,151.0250244140625,504,12,269,16,1
Prosopis cineraria,26.832339,75.786163,2025-05-15T17:59,India,Rajasthan,HUMAN_OBSERVATION,25.535614013671875,14.434979438781738,42.80487060546875,635.99176025390625,41.109500885009766,7.386750221252441,33.72275161743164,29.157249450683594,17.771207809448242,32.451332092285156,16.763166427612305,607,213,2,151.0250244140625,504,12,269,16,1
Prosopis cineraria,26.832339,75.786163,2025-05-15T17:59,India,Rajasthan,HUMAN_OBSERVATION,25.535614013671875,14.434979438781738,42.80487060546875,635.99176025390625,41.109500885009766,7.386750221252441,33.72275161743164,29.157249450683594,17.771207809448242,32.451332092285156,16.763166427612305,607,213,2,151.0250244140625,504,12,269,16,1
Prosopis cineraria,26.832339,75.786163,2025-05-15T17:59,India,Rajasthan,HUMAN_OBSERVATION,25.535614013671875,14.434979438781738,42.80487060546875,635.99176025390625,41.109500885009766,7.386750221252441,33.72275161743164,29.157249450683594,17.771207809448242,32.451332092285156,16.763166427612305,607,213,2,151.0250244140625,504,12,269,16,1
Prosopis cineraria,11.027356,78.870673,2025-05-29T08:11:25,India,Tamil Nadu,HUMAN_OBSERVATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
Prosopis cineraria,18.871887,-71.529416,2025-05-28T09:20:39,Dominican Republic,San Juan,HUMAN_OBSERVATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
Prosopis cineraria,24.818247,56.097402,2025-05-15T07:07,United Arab Emirates,Neutral Zone,HUMAN_OBSERVATION,26.016698837280273,11.444271087646484,41.921173095703125,604.16961669921875,39.17625045776367,11.876749992370605,27.29949951171875,22.16841697692871,26.827999114990234,32.805999755859375,18.170249938964844,207,46,3,76.467315673828125,106,16,45,78,1
Prosopis cineraria,17.349056,78.448158,2025-07-11T06:03,India,Telangana,HUMAN_OBSERVATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
Prosopis cineraria,25.445384,56.276177,2025-08-23T15:09,United Arab Emirates,Fujayrah,HUMAN_OBSERVATION,26.267541885375977,10.180375099182129,40.47581100463867,569.43218994140625,38.20100021362305,13.049249649047852,25.151750564575195,19.57729148864746,27.241792678833008,32.5752067565918,18.85733413696289,211,48,2,83.7257080078125,117,14,36,98,1
Prosopis cineraria,27.810078,74.459913,2025-08-18T07:50:12,India,Rajasthan,HUMAN_OBSERVATION,25.733999252319336,15.307791709899902,43.879783630371094,681.2725830078125,40.98175048828125,6.0960001945495605,34.88574981689453,30.55329132080078,17.319374084472656,33.08158493041992,16.367916107177734,367,129,3,141.8838348388672,291,11,173,15,1
Prosopis cineraria,23.02826,72.43012,2025-08-21,India,NA,HUMAN_OBSERVATION,27.169157028198242,13.986104011535645,45.68905258178711,459.7113342285156,41.678749084472656,11.06725025177002,30.611499786376953,28.73783302307129,22.93404197692871,32.64004135131836,20.891582489013672,735,261,1,151.33631896972656,604,4,105,6,1
Prosopis cineraria,23.02826,72.43012,2025-08-07,India,NA,HUMAN_OBSERVATION,27.169157028198242,13.986104011535645,45.68905258178711,459.7113342285156,41.678749084472656,11.06725025177002,30.611499786376953,28.73783302307129,22.93404197692871,32.64004135131836,20.891582489013672,735,261,1,151.33631896972656,604,4,105,6,1
Prosopis cineraria,23.02826,72.43012,2025-08-30,India,NA,HUMAN_OBSERVATION,27.169157028198242,13.986104011535645,45.68905258178711,459.7113342285156,41.678749084472656,11.06725025177002,30.611499786376953,28.73783302307129,22.93404197692871,32.64004135131836,20.891582489013672,735,261,1,151.33631896972656,604,4,105,6,1
Prosopis cineraria,23.02826,72.43012,2025-08-14,India,NA,HUMAN_OBSERVATION,27.169157028198242,13.986104011535645,45.68905258178711,459.7113342285156,41.678749084472656,11.06725025177002,30.611499786376953,28.73783302307129,22.93404197692871,32.64004135131836,20.891582489013672,735,261,1,151.33631896972656,604,4,105,6,1
Prosopis cineraria,24.421527,54.645759,2025-08-12T08:26:36,United Arab Emirates,Abu Dhabi,HUMAN_OBSERVATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
Prosopis cineraria,24.949486,56.321056,2025-09-14T07:39:12,United Arab Emirates,Fujayrah,HUMAN_OBSERVATION,27.336156845092773,11.191062927246094,42.761722564697266,561.47686767578125,39.91299819946289,13.742250442504883,26.170747756958008,20.73550033569336,28.19908332824707,33.49537658691406,20.014957427978516,155,40,2,90.44962310791016,91,10,19,75,1
Prosopis cineraria,23.02826,72.43012,2025-09-25,India,NA,HUMAN_OBSERVATION,27.169157028198242,13.986104011535645,45.68905258178711,459.7113342285156,41.678749084472656,11.06725025177002,30.611499786376953,28.73783302307129,22.93404197692871,32.64004135131836,20.891582489013672,735,261,1,151.33631896972656,604,4,105,6,1
Prosopis cineraria,23.02826,72.43012,2025-09-08,India,NA,HUMAN_OBSERVATION,27.169157028198242,13.986104011535645,45.68905258178711,459.7113342285156,41.678749084472656,11.06725025177002,30.611499786376953,28.73783302307129,22.93404197692871,32.64004135131836,20.891582489013672,735,261,1,151.33631896972656,604,4,105,6,1
Prosopis cineraria,32.730476,-114.634049,2025-10-01T16:29:08,United States of America,Arizona,HUMAN_OBSERVATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
Prosopis cineraria,24.49283,54.356728,2025-10-14T17:01:19,United Arab Emirates,Abu Dhabi,HUMAN_OBSERVATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
Prosopis cineraria,25.225322,55.45002,2025-10-21T16:00:55,United Arab Emirates,Dubay,HUMAN_OBSERVATION,27.32109260559082,12.483570098876953,44.91035461425781,597.59783935546875,40.90594482421875,13.109302520751953,27.796642303466797,20.387123107910156,34.21623611450195,34.21623611450195,19.676313400268555,114,37,0,114.9690933227539,78,3,3,66,1
Prosopis cineraria,28.230222,75.633269,2025-11-04T17:47:27,India,Rajasthan,HUMAN_OBSERVATION,24.882604598999023,15.015917778015137,42.507904052734375,709.768310546875,40.81650161743164,5.491499900817871,35.32500076293945,29.909250259399414,16.304582595825195,32.58512496948242,15.142000198364258,440,143,4,137.98500061035156,351,15,182,20,1
Prosopis cineraria,24.837835,55.375757,2025-11-15T14:09:12,United Arab Emirates,Dubay,HUMAN_OBSERVATION,27.504228591918945,13.845749855041504,46.51063537597656,625.643310546875,41.969749450683594,12.200750350952148,29.768999099731445,20.294584274291992,32.33150100708008,34.69612503051758,19.434125900268555,124,37,2,100.55680084228516,77,7,11,61,1
Prosopis cineraria,30.90774,75.825519,2025-11-15T17:21:20,India,Punjab,HUMAN_OBSERVATION,23.61050033569336,13.019749641418457,38.48097610473633,732.74627685546875,39.69300079345703,5.858749866485596,33.834251403808594,29.44158363342285,19.123125076293945,31.556751251220703,13.759249687194824,651,193,5,118.4181900024414,470,38,254,59,1
Prosopis cineraria,25.994318,50.58304,2025-11-14T12:31:46,Bahrain,Southern,HUMAN_OBSERVATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
Prosopis cineraria,24.994152,55.299363,2025-12-08T16:31:10,United Arab Emirates,Dubay,HUMAN_OBSERVATION,27.6174373626709,13.582708358764648,46.142791748046875,621.57647705078125,41.95225143432617,12.515999794006348,29.43625259399414,20.436500549316406,32.52879333496094,34.749542236328125,19.608917236328125,108,34,1,105.8300552368164,70,6,7,56,1
Prosopis cineraria,25.2037,55.440342,2025-12-09T07:30:18,United Arab Emirates,Dubay,HUMAN_OBSERVATION,27.32109260559082,12.483570098876953,44.91035461425781,597.59783935546875,40.90594482421875,13.109302520751953,27.796642303466797,20.387123107910156,34.21623611450195,34.21623611450195,19.676313400268555,114,37,0,114.9690933227539,78,3,3,66,1
Prosopis cineraria,23.886075,54.983108,2025-12-20T15:15:22,United Arab Emirates,Abu Dhabi,HUMAN_OBSERVATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
Prosopis cineraria,27.810653,74.435067,2025-12-25T12:00,India,Rajasthan,HUMAN_OBSERVATION,25.733999252319336,15.307791709899902,43.879783630371094,681.2725830078125,40.98175048828125,6.0960001945495605,34.88574981689453,30.55329132080078,17.319374084472656,33.08158493041992,16.367916107177734,367,129,3,141.8838348388672,291,11,173,15,1
Prosopis cineraria,27.810653,74.435067,2025-12-25T10:28,India,Rajasthan,HUMAN_OBSERVATION,25.733999252319336,15.307791709899902,43.879783630371094,681.2725830078125,40.98175048828125,6.0960001945495605,34.88574981689453,30.55329132080078,17.319374084472656,33.08158493041992,16.367916107177734,367,129,3,141.8838348388672,291,11,173,15,1
Prosopis cineraria,26.877989,75.809618,2025-12-14T13:36,India,Rajasthan,HUMAN_OBSERVATION,25.04510498046875,13.548291206359863,41.59490203857422,631.9945068359375,40.06650161743164,7.494500160217285,32.57200241088867,28.750333786010742,17.352540969848633,31.9042911529541,16.311540603637695,612,214,3,151.36993408203125,511,13,269,17,1
Prosopis cineraria,24.8893,55.433234,2025-12-24T16:28:13,United Arab Emirates,Dubay,HUMAN_OBSERVATION,27.504228591918945,13.845749855041504,46.51063537597656,625.643310546875,41.969749450683594,12.200750350952148,29.768999099731445,20.294584274291992,32.33150100708008,34.69612503051758,19.434125900268555,124,37,2,100.55680084228516,77,7,11,61,1
Prosopis cineraria,10.70084,76.95585,2024-01-17,India,NA,HUMAN_OBSERVATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
Prosopis cineraria,25.225944,55.447966,2024-01-27T10:37:21,United Arab Emirates,Dubay,HUMAN_OBSERVATION,27.32109260559082,12.483570098876953,44.91035461425781,597.59783935546875,40.90594482421875,13.109302520751953,27.796642303466797,20.387123107910156,34.21623611450195,34.21623611450195,19.676313400268555,114,37,0,114.9690933227539,78,3,3,66,1
Prosopis cineraria,24.78198,55.81512,2024-01-19,United Arab Emirates,NA,HUMAN_OBSERVATION,27.386104583740234,13.869416236877441,46.3984260559082,631.46783447265625,41.731998443603516,11.84000015258789,29.891998291015625,20.149333953857422,31.922958374023438,34.60099792480469,19.200916290283203,147,41,2,95.79663848876953,89,10,13,69,1
Prosopis cineraria,25.220588,55.450165,2024-02-06T15:32:54,United Arab Emirates,Dubay,HUMAN_OBSERVATION,27.32109260559082,12.483570098876953,44.91035461425781,597.59783935546875,40.90594482421875,13.109302520751953,27.796642303466797,20.387123107910156,34.21623611450195,34.21623611450195,19.676313400268555,114,37,0,114.9690933227539,78,3,3,66,1
Prosopis cineraria,25.864285,75.231804,2024-02-18T17:24:38,India,Rajasthan,HUMAN_OBSERVATION,26.093990325927734,13.876811981201172,41.694332122802734,613.11419677734375,41.66725158691406,8.385000228881836,33.282249450683594,28.979000091552734,25.038957595825195,33.00054168701172,17.69529151916504,585,215,1,158.093017578125,505,8,51,11,1
Prosopis cineraria,25.223604,55.453104,2024-02-27T07:04,United Arab Emirates,Dubay,HUMAN_OBSERVATION,27.32109260559082,12.483570098876953,44.91035461425781,597.59783935546875,40.90594482421875,13.109302520751953,27.796642303466797,20.387123107910156,34.21623611450195,34.21623611450195,19.676313400268555,114,37,0,114.9690933227539,78,3,3,66,1
Prosopis cineraria,17.318442,78.403478,2024-02-10,India,Telangana,HUMAN_OBSERVATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
Prosopis cineraria,20.549444,77.039169,2024-03-10T10:54:32,India,Maharashtra,HUMAN_OBSERVATION,27.333187103271484,13.053874969482422,45.96718215942383,417.7424621582031,42.44424819946289,14.045999526977539,28.39824867248535,26.758041381835938,23.046125411987305,33.17850112915039,22.471500396728516,757,210,4,122.65402221679688,532,15,149,19,1
Prosopis cineraria,17.50263,78.38629,2024-03-15,India,NA,HUMAN_OBSERVATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
Prosopis cineraria,17.45392,78.35902,2024-03-24,India,NA,HUMAN_OBSERVATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
Prosopis cineraria,21.72738,73.02163,2024-03-16,India,NA,HUMAN_OBSERVATION,27.451562881469727,13.369999885559082,49.523563385009766,358.3887634277344,39.352500915527344,12.355250358581543,26.997249603271484,28.32437515258789,27.570459365844727,31.774457931518555,22.530542373657227,901,320,0,149.193359375,736,2,128,3,1
Prosopis cineraria,26.470963,73.110472,2024-04-26T07:16:34,India,Rajasthan,HUMAN_OBSERVATION,26.617427825927734,14.1553955078125,43.02421188354492,612.4749755859375,41.465999603271484,8.5649995803833,32.9010009765625,30.156999588012695,19.127290725708008,33.21295928955078,18.096832275390625,406,135,2,141.95469665527344,319,8,189,10,1
Prosopis cineraria,26.252707,72.970335,2024-04-29T19:10:04,India,Rajasthan,HUMAN_OBSERVATION,26.697166442871094,13.583708763122559,42.58649444580078,591.11279296875,41.251251220703125,9.354499816894531,31.896751403808594,29.990291595458984,19.468250274658203,33.05445861816406,18.46120834350586,406,137,2,141.63238525390625,320,8,186,9,1
Prosopis cineraria,25.303095,55.374226,2024-04-27T21:05:29,United Arab Emirates,Sharjah,HUMAN_OBSERVATION,27.32109260559082,12.483570098876953,44.91035461425781,597.59783935546875,40.90594482421875,13.109302520751953,27.796642303466797,20.387123107910156,34.21623611450195,34.21623611450195,19.676313400268555,114,37,0,114.9690933227539,78,3,3,66,1
Prosopis cineraria,24.162725,55.714794,2024-05-25T07:35,United Arab Emirates,Abu Dhabi,HUMAN_OBSERVATION,27.867813110351563,13.060250282287598,43.27344512939453,658.74127197265625,42.4067497253418,12.22599983215332,30.180749893188477,23.888792037963867,35.33112335205078,35.33112335205078,19.28058433532715,126,38,1,104.44659423828125,83,5,5,60,1
